basements,category_code,central_air,depth,exempt_building,exempt_land,exterior_condition,fireplaces,frontage,garage_spaces,general_construction,homestead_exemption,interior_condition,market_value,number_of_bathrooms,number_of_bedrooms,number_stories,off_street_open,parcel_shape,street_code,taxable_land,total_area,total_livable_area,type_heater,view_type,year_built,zip_code
3,0,0,53.0,0.0,0.0,4,0,14.0,0.0,8,0,4,103300.0,1.0,3.0,2.0,3246.0,4,1773,20660.0,743.0,1060.0,6,6,1925.0,19146.0
11,1,0,125.0,0.0,0.0,4,0,28.0,2.0,7,0,4,286100.0,0.0,0.0,2.0,3254.0,0,1658,57220.0,3427.0,1846.0,6,6,1969.0,19116.0
2,0,1,60.0,0.0,0.0,4,0,14.0,0.0,12,0,4,229200.0,1.0,2.0,2.0,1599.0,4,1618,45840.0,844.0,1052.0,0,6,1875.0,19125.0
11,0,0,48.0,0.0,0.0,5,0,15.0,0.0,7,0,4,99900.0,1.0,3.0,2.0,2250.0,4,2735,19900.0,726.0,990.0,6,6,1925.0,19121.0
5,0,1,150.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,168700.0,1.0,0.0,2.0,1647.0,4,1728,33740.0,2394.0,1120.0,6,6,1949.0,19151.0
7,0,0,88.0,80000.0,0.0,4,0,17.0,1.0,7,80000,4,158900.0,1.0,3.0,2.0,637.0,4,3109,31780.0,1496.0,1674.0,0,6,1915.0,19126.0
5,0,0,81.0,58400.0,14600.0,4,0,16.0,0.0,7,73000,5,73000.0,1.0,3.0,1.0,4269.0,4,1728,0.0,1296.0,1124.0,6,6,1925.0,19131.0
9,0,0,136.0,80000.0,0.0,4,1,75.0,0.0,7,80000,4,344000.0,0.0,4.0,3.0,1048.0,0,2555,68800.0,9190.0,2063.0,1,6,1930.0,19128.0
5,0,0,108.0,0.0,0.0,3,0,26.0,1.0,7,80000,4,224900.0,1.0,3.0,2.0,2022.0,4,2301,44980.0,2812.0,1120.0,6,0,1950.0,19149.0
11,1,0,70.0,0.0,0.0,4,0,16.0,0.0,7,0,4,209900.0,3.0,6.0,3.0,1828.0,4,3084,41980.0,1120.0,1946.0,6,6,1915.0,19133.0
5,0,0,72.0,0.0,0.0,4,0,21.0,1.0,7,0,4,207300.0,1.0,3.0,2.0,883.0,0,1791,41460.0,1522.0,1408.0,6,6,1976.0,19139.0
11,0,0,98.0,80000.0,0.0,4,0,25.0,0.0,7,80000,4,185500.0,1.0,4.0,2.0,1343.0,4,3071,37100.0,2443.0,1924.0,6,6,1921.0,19151.0
2,0,0,80.0,0.0,0.0,4,0,16.0,0.0,7,0,4,462300.0,1.0,3.0,3.0,1367.0,4,3108,92460.0,1240.0,2284.0,0,6,1920.0,19148.0
11,1,0,69.0,0.0,0.0,4,0,16.0,0.0,7,0,4,291400.0,0.0,0.0,3.0,2177.0,4,2103,58280.0,1124.0,1230.0,6,6,1915.0,19121.0
7,0,0,120.0,80000.0,0.0,4,0,25.0,1.0,8,80000,4,246000.0,0.0,0.0,2.0,3804.0,4,1673,49200.0,2989.0,1386.0,6,6,1956.0,19111.0
3,0,1,38.0,80000.0,0.0,4,0,18.0,0.0,7,80000,4,491100.0,0.0,0.0,3.0,349.0,4,395,98220.0,665.0,1176.0,1,6,1900.0,19107.0
3,0,0,42.0,0.0,0.0,4,0,14.0,0.0,7,0,4,84100.0,1.0,3.0,2.0,3891.0,4,429,16820.0,581.0,840.0,6,6,1925.0,19145.0
2,1,0,84.0,80000.0,0.0,4,0,21.0,2.0,7,80000,4,282000.0,2.0,4.0,2.0,781.0,4,1730,56400.0,1801.0,1760.0,0,6,1960.0,19128.0
11,0,0,0.0,0.0,0.0,4,0,0.0,0.0,7,80000,4,256800.0,0.0,0.0,1.0,1186.0,4,3110,20500.0,0.0,750.0,6,0,1900.0,19102.0
3,0,0,50.0,47040.0,11760.0,4,0,16.0,0.0,17,58800,4,58800.0,1.0,3.0,2.0,942.0,4,2985,0.0,775.0,1240.0,6,6,1920.0,19134.0
11,0,1,0.0,0.0,0.0,2,0,0.0,0.0,13,0,3,276700.0,0.0,0.0,1.0,338.0,4,1001,44300.0,0.0,714.0,6,6,1900.0,19147.0
3,1,0,60.0,0.0,0.0,4,0,16.0,0.0,7,0,2,185900.0,2.0,4.0,2.0,1049.0,4,1112,55700.0,960.0,1308.0,0,6,1925.0,19130.0
11,0,1,65.0,327800.0,0.0,1,0,24.0,0.0,7,0,1,385600.0,2.0,2.0,1.0,767.0,4,1781,57800.0,1560.0,1050.0,0,6,2015.0,19122.0
5,0,0,90.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,170400.0,1.0,3.0,1.0,4145.0,4,1367,34000.0,1802.0,1360.0,6,6,1965.0,19153.0
11,0,1,60.0,0.0,0.0,4,0,16.0,0.0,7,0,3,584400.0,1.0,2.0,3.0,1175.0,0,452,116880.0,960.0,1855.0,6,6,2004.0,19146.0
5,0,0,91.0,80000.0,0.0,4,0,25.0,0.0,7,80000,4,339700.0,0.0,0.0,3.0,2226.0,4,813,67940.0,2267.0,2358.0,6,6,1925.0,19131.0
5,0,0,84.0,80000.0,0.0,4,0,18.0,1.0,7,80000,4,159400.0,1.0,0.0,2.0,1468.0,4,1728,31880.0,1512.0,1152.0,6,6,1949.0,19151.0
11,0,0,38.0,0.0,0.0,4,0,18.0,1.0,7,0,4,74300.0,0.0,0.0,1.0,954.0,0,1560,14860.0,670.0,621.0,6,6,1925.0,19147.0
0,0,0,84.0,80000.0,0.0,3,0,15.0,0.0,7,80000,3,123800.0,1.0,3.0,2.0,1233.0,4,475,24700.0,1260.0,1188.0,5,6,1925.0,19143.0
11,0,0,60.0,0.0,0.0,5,0,16.0,0.0,7,0,5,105300.0,1.0,3.0,1.0,937.0,4,2296,21060.0,960.0,800.0,6,6,1920.0,19122.0
0,0,1,41.0,328400.0,0.0,1,0,12.0,0.0,7,0,1,410500.0,0.0,3.0,2.0,342.0,4,1469,82100.0,492.0,1687.0,0,6,2016.0,19125.0
3,0,0,110.0,80000.0,0.0,4,0,20.0,0.0,7,0,3,190800.0,1.0,3.0,2.0,1540.0,4,2889,38160.0,2200.0,1650.0,1,6,1910.0,19144.0
11,0,1,0.0,0.0,0.0,4,0,0.0,1.0,7,0,4,162600.0,2.0,2.0,1.0,1951.0,4,1184,21100.0,0.0,1664.0,0,6,1980.0,19115.0
2,0,0,57.0,0.0,0.0,4,0,15.0,0.0,7,0,4,62500.0,1.0,3.0,1.0,607.0,4,1055,12500.0,855.0,1350.0,6,6,1920.0,19134.0
11,1,0,234.0,80000.0,0.0,4,0,25.0,1.0,7,80000,4,304500.0,0.0,0.0,3.0,1213.0,4,602,60900.0,5840.0,2320.0,6,6,1925.0,19151.0
3,0,0,175.0,80000.0,0.0,4,0,125.0,1.0,7,80000,4,361100.0,0.0,3.0,2.0,4383.0,0,2852,72220.0,20813.0,2196.0,0,6,1950.0,19150.0
7,0,1,56.0,0.0,0.0,3,0,14.0,0.0,7,0,3,348200.0,2.0,4.0,3.0,562.0,4,1360,69640.0,757.0,1314.0,1,6,1920.0,19122.0
3,0,0,53.0,76160.0,3840.0,4,0,15.0,0.0,7,80000,3,95200.0,1.0,3.0,2.0,2670.0,4,2072,15200.0,788.0,1110.0,6,6,1929.0,19132.0
11,0,1,49.0,80000.0,0.0,3,0,14.0,0.0,7,80000,4,203100.0,1.0,3.0,2.0,1487.0,4,1313,40620.0,686.0,996.0,0,6,1925.0,19146.0
2,0,1,140.0,80000.0,0.0,4,0,28.0,1.0,9,80000,4,295500.0,2.0,4.0,2.0,3579.0,4,794,59100.0,3920.0,2130.0,0,6,1989.0,19152.0
3,0,0,56.0,0.0,0.0,4,0,15.0,0.0,7,0,4,94600.0,1.0,3.0,2.0,3861.0,4,443,18920.0,840.0,1050.0,6,6,1984.0,19124.0
2,1,0,66.0,0.0,0.0,4,0,16.0,0.0,7,0,3,482000.0,3.0,3.0,3.0,1629.0,4,3114,96400.0,1056.0,2020.0,5,6,1920.0,19145.0
3,0,0,67.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,186100.0,1.0,3.0,2.0,3869.0,4,2711,37220.0,1032.0,1396.0,6,6,1925.0,19119.0
7,0,1,49.0,80000.0,0.0,3,1,19.0,0.0,7,80000,3,650500.0,0.0,0.0,3.0,788.0,4,977,130100.0,905.0,2924.0,0,6,2008.0,19147.0
11,0,0,86.0,80000.0,0.0,5,0,15.0,0.0,7,80000,5,135400.0,0.0,0.0,3.0,217.0,4,3095,27080.0,1287.0,2147.0,6,6,1960.0,19122.0
9,0,0,98.0,75900.0,4100.0,4,0,15.0,0.0,7,80000,4,94800.0,1.0,3.0,2.0,2283.0,4,519,14800.0,1478.0,1368.0,6,6,1920.0,19142.0
5,0,0,90.0,80000.0,0.0,4,0,20.0,0.0,7,80000,4,183500.0,1.0,3.0,1.0,5547.0,4,2460,36700.0,1800.0,1360.0,6,6,1965.0,19153.0
11,0,0,61.0,0.0,0.0,4,0,16.0,0.0,7,0,6,43100.0,1.0,3.0,1.0,2664.0,4,41,8620.0,981.0,960.0,6,6,1925.0,19143.0
11,0,0,96.0,0.0,0.0,4,0,16.0,0.0,8,0,4,107400.0,1.0,3.0,2.0,1000.0,4,2400,21480.0,1539.0,1350.0,6,6,1930.0,19120.0
3,0,0,49.0,0.0,0.0,4,0,15.0,0.0,12,0,4,61400.0,1.0,2.0,2.0,469.0,4,590,12280.0,745.0,810.0,6,6,1920.0,19134.0
3,0,0,115.0,80000.0,0.0,4,1,50.0,1.0,11,80000,4,337700.0,2.0,4.0,2.0,1966.0,4,562,67540.0,5821.0,2400.0,1,6,1925.0,19119.0
7,0,1,113.0,80000.0,0.0,4,0,24.0,1.0,7,80000,4,241900.0,2.0,3.0,2.0,3000.0,4,2711,48380.0,2745.0,1534.0,0,6,1950.0,19150.0
3,0,0,50.0,0.0,0.0,4,0,14.0,0.0,7,0,4,152900.0,1.0,3.0,2.0,1775.0,4,1073,30580.0,705.0,1120.0,6,6,1920.0,19145.0
11,0,0,62.0,80000.0,0.0,3,0,15.0,0.0,7,80000,3,265300.0,1.0,3.0,2.0,841.0,4,2662,53060.0,930.0,1140.0,6,6,1925.0,19121.0
7,0,0,90.0,80000.0,0.0,4,0,15.0,1.0,7,80000,4,133000.0,1.0,3.0,2.0,374.0,4,854,26600.0,1350.0,972.0,6,6,1925.0,19138.0
5,0,0,92.0,0.0,0.0,4,0,62.0,1.0,7,0,4,293700.0,1.0,3.0,2.0,2662.0,0,1292,58740.0,6180.0,1908.0,0,6,1964.0,19128.0
11,1,1,106.0,31500.0,10500.0,1,0,36.0,0.0,9,0,3,42000.0,0.0,0.0,1.0,792.0,4,2138,0.0,3801.0,2430.0,6,7,2010.0,19142.0
11,0,0,100.0,80000.0,0.0,4,0,75.0,1.0,7,80000,4,240500.0,0.0,0.0,1.0,1621.0,4,1017,48100.0,7500.0,1113.0,6,6,1955.0,19114.0
3,0,1,48.0,0.0,0.0,4,0,13.0,0.0,8,0,4,307000.0,1.0,2.0,2.0,1175.0,4,551,61400.0,624.0,1092.0,6,6,1920.0,19147.0
11,0,0,92.0,80000.0,0.0,4,0,16.0,0.0,7,0,4,318200.0,1.0,3.0,2.0,3445.0,4,1811,63640.0,1472.0,1040.0,1,6,1925.0,19118.0
3,0,0,66.0,59040.0,14760.0,4,0,34.0,0.0,7,73800,4,73800.0,0.0,0.0,2.0,2005.0,4,3095,0.0,2244.0,1110.0,6,6,1920.0,19133.0
11,1,0,100.0,80000.0,0.0,4,0,29.0,2.0,7,80000,4,290300.0,0.0,0.0,2.0,2201.0,0,1659,58060.0,2853.0,1844.0,6,6,1969.0,19116.0
7,0,1,162.0,80000.0,0.0,4,0,21.0,1.0,7,80000,4,271500.0,0.0,0.0,1.0,5111.0,4,1050,54300.0,3389.0,1440.0,6,6,1961.0,19111.0
2,0,0,80.0,0.0,0.0,4,0,16.0,0.0,7,0,3,219300.0,1.0,4.0,2.0,943.0,4,2606,43860.0,1280.0,1600.0,6,6,1920.0,19139.0
2,0,0,96.0,0.0,0.0,4,0,15.0,0.0,7,0,4,105200.0,1.0,3.0,2.0,897.0,4,1715,21040.0,1445.0,1188.0,1,6,1900.0,19134.0
11,0,0,143.0,0.0,0.0,4,0,16.0,1.0,7,0,4,196600.0,1.0,4.0,2.0,2698.0,4,2057,39320.0,2280.0,1972.0,6,6,1925.0,19138.0
5,0,0,82.0,0.0,0.0,4,0,15.0,1.0,7,0,4,73300.0,1.0,3.0,1.0,1660.0,4,2998,14600.0,1223.0,1128.0,6,6,1925.0,19143.0
11,0,0,88.0,0.0,0.0,4,0,24.0,0.0,7,0,4,443000.0,0.0,0.0,3.0,1367.0,4,2610,88600.0,2100.0,2448.0,6,6,1920.0,19143.0
11,0,0,94.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,221100.0,1.0,3.0,1.0,1390.0,4,911,44220.0,1536.0,1110.0,6,0,1950.0,19149.0
10,0,1,0.0,0.0,0.0,3,0,0.0,0.0,7,0,3,251800.0,0.0,0.0,1.0,636.0,4,3116,25200.0,0.0,546.0,6,2,1900.0,19103.0
11,0,0,48.0,101440.0,25360.0,4,0,14.0,0.0,7,0,4,126800.0,1.0,3.0,2.0,1014.0,4,416,0.0,672.0,1074.0,6,6,1925.0,19133.0
2,0,0,104.0,0.0,0.0,4,0,71.0,0.0,9,0,4,139500.0,3.0,5.0,3.0,1197.0,4,1259,27900.0,7372.0,2760.0,1,6,1965.0,19124.0
4,0,0,114.0,0.0,0.0,4,0,25.0,1.0,7,0,4,189000.0,1.0,2.0,1.0,1105.0,4,640,37800.0,2862.0,930.0,6,6,1960.0,19111.0
11,0,0,150.0,80000.0,0.0,4,0,60.0,0.0,13,80000,4,299700.0,0.0,0.0,1.0,3296.0,4,3041,59940.0,9000.0,1936.0,6,6,1958.0,19114.0
4,0,1,100.0,80000.0,0.0,4,0,16.0,1.0,11,80000,4,245400.0,1.0,3.0,2.0,2941.0,4,2857,49080.0,1600.0,1110.0,1,6,1965.0,19128.0
3,0,0,49.0,0.0,0.0,4,0,14.0,0.0,7,0,4,192600.0,1.0,3.0,2.0,2108.0,4,1894,38500.0,686.0,1036.0,6,6,1920.0,19145.0
11,0,0,55.0,0.0,0.0,4,0,14.0,0.0,7,0,7,78200.0,0.0,0.0,3.0,2298.0,4,3117,15640.0,775.0,1470.0,6,6,1915.0,19121.0
5,0,0,78.0,0.0,0.0,4,0,15.0,1.0,7,0,4,116600.0,1.0,3.0,2.0,1876.0,4,1157,23320.0,1149.0,1200.0,6,6,1942.0,19120.0
11,0,0,70.0,77680.0,2320.0,4,0,16.0,0.0,7,80000,4,97100.0,1.0,4.0,2.0,1633.0,4,3105,17100.0,1108.0,1600.0,6,6,1915.0,19133.0
7,0,0,79.0,0.0,0.0,4,0,18.0,1.0,8,0,4,137000.0,1.0,3.0,2.0,1093.0,4,510,27400.0,1428.0,1188.0,1,5,1925.0,19120.0
7,0,0,66.0,0.0,0.0,4,0,15.0,1.0,7,0,4,121100.0,1.0,3.0,2.0,2732.0,4,1756,24220.0,990.0,1140.0,5,6,1925.0,19124.0
7,0,0,141.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,207000.0,1.0,3.0,2.0,1331.0,4,1017,41400.0,2293.0,1164.0,6,6,1954.0,19114.0
3,0,1,71.0,0.0,0.0,4,0,20.0,1.0,7,0,4,285600.0,1.0,3.0,2.0,1672.0,4,3107,57100.0,1420.0,1360.0,0,6,1920.0,19122.0
11,0,0,45.0,0.0,0.0,4,0,16.0,0.0,7,0,4,61700.0,1.0,3.0,2.0,1524.0,4,1352,12340.0,708.0,1044.0,6,6,1925.0,19139.0
7,0,0,60.0,0.0,0.0,4,0,20.0,1.0,7,0,4,161100.0,1.0,3.0,2.0,2583.0,4,530,32220.0,1202.0,1200.0,6,6,1950.0,19136.0
11,1,0,100.0,264376.0,0.0,2,0,22.0,0.0,7,0,2,472100.0,0.0,3.0,3.0,263.0,0,2261,94420.0,2200.0,1656.0,6,6,1915.0,19104.0
11,0,1,0.0,0.0,0.0,3,0,0.0,0.0,7,0,4,303100.0,0.0,0.0,1.0,4.0,4,522,27300.0,0.0,1550.0,6,0,1920.0,19107.0
2,0,1,100.0,80000.0,0.0,4,0,24.0,0.0,7,80000,4,235300.0,1.0,3.0,2.0,1061.0,4,1621,47060.0,2396.0,1056.0,0,6,1925.0,19128.0
7,0,1,73.0,0.0,0.0,4,0,20.0,1.0,9,0,3,367800.0,2.0,3.0,2.0,1615.0,4,2126,73560.0,1453.0,1600.0,0,6,2005.0,19128.0
5,0,0,76.0,80000.0,0.0,4,0,20.0,1.0,7,0,4,174700.0,1.0,4.0,2.0,1716.0,4,3210,34940.0,1513.0,1534.0,6,6,1925.0,19151.0
11,0,0,47.0,27520.0,6880.0,2,0,14.0,0.0,7,34400,5,34400.0,1.0,3.0,2.0,616.0,4,1619,0.0,651.0,930.0,6,6,1915.0,19132.0
7,0,1,150.0,80000.0,0.0,4,0,42.0,1.0,7,80000,4,268300.0,0.0,0.0,1.0,4118.0,0,664,53660.0,4640.0,1110.0,6,6,1958.0,19128.0
11,0,0,70.0,0.0,0.0,4,0,16.0,0.0,7,0,4,84900.0,1.0,3.0,2.0,706.0,4,0,16980.0,1103.0,1502.0,6,6,1945.0,19134.0
4,0,1,50.0,524080.0,0.0,1,0,15.0,1.0,9,0,1,655100.0,3.0,3.0,1.0,376.0,0,55,131020.0,855.0,1943.0,0,6,2017.0,19125.0
5,0,0,92.0,0.0,0.0,4,0,27.0,1.0,7,80000,4,166900.0,1.0,3.0,2.0,2246.0,4,2338,33380.0,2442.0,1056.0,0,6,1950.0,19149.0
4,0,1,69.0,120800.0,30200.0,4,0,20.0,1.0,7,0,2,151000.0,2.0,2.0,1.0,4438.0,4,1524,0.0,1392.0,729.0,0,6,1940.0,19124.0
1,0,1,80.0,80000.0,0.0,4,0,14.0,0.0,7,80000,3,598800.0,2.0,2.0,3.0,248.0,4,1441,119760.0,1120.0,1470.0,0,6,1875.0,19107.0
5,0,0,74.0,80000.0,0.0,4,0,16.0,1.0,14,80000,4,109700.0,1.0,3.0,2.0,1985.0,4,986,21940.0,1184.0,1032.0,6,6,1930.0,19144.0
0,0,1,85.0,308700.0,0.0,1,0,15.0,0.0,8,0,1,363100.0,3.0,3.0,1.0,591.0,4,1096,54400.0,1275.0,1389.0,0,6,2016.0,19122.0
3,0,0,87.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,216800.0,1.0,3.0,2.0,1086.0,4,1082,43300.0,1218.0,1322.0,1,6,1920.0,19134.0
11,0,0,62.0,0.0,0.0,5,0,15.0,0.0,7,0,7,27300.0,1.0,3.0,1.0,857.0,4,2828,5460.0,899.0,966.0,6,6,1925.0,19143.0
11,0,0,72.0,0.0,0.0,4,0,16.0,0.0,7,0,4,83100.0,1.0,3.0,2.0,2509.0,4,1464,16620.0,1170.0,1668.0,6,6,1915.0,19134.0
11,0,0,73.0,0.0,0.0,4,0,15.0,0.0,7,0,4,54900.0,1.0,3.0,2.0,665.0,4,683,10900.0,1095.0,1230.0,6,6,1915.0,19121.0
3,0,0,57.0,0.0,0.0,4,0,15.0,0.0,7,0,4,196400.0,1.0,3.0,2.0,1131.0,4,1560,39280.0,854.0,1128.0,6,6,1925.0,19146.0
11,0,1,0.0,0.0,0.0,4,0,0.0,0.0,7,0,4,86900.0,1.0,1.0,1.0,3214.0,4,394,17400.0,0.0,654.0,0,6,1979.0,19115.0
5,0,0,90.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,177500.0,1.0,3.0,2.0,3273.0,4,223,35500.0,1432.0,1370.0,1,6,1925.0,19150.0
11,0,0,42.0,189400.0,47300.0,4,0,16.0,0.0,7,0,4,236700.0,1.0,3.0,1.0,392.0,4,2078,0.0,686.0,1461.0,6,6,1920.0,19122.0
11,0,0,46.0,0.0,0.0,4,0,15.0,0.0,7,0,4,63500.0,1.0,3.0,2.0,760.0,4,3023,12700.0,660.0,1044.0,6,6,1935.0,19133.0
11,0,0,96.0,0.0,0.0,4,0,20.0,0.0,7,0,4,136800.0,0.0,0.0,2.0,2554.0,4,2932,27360.0,1928.0,1320.0,5,6,1940.0,19120.0
11,0,1,0.0,0.0,0.0,1,0,0.0,1.0,15,0,2,372600.0,2.0,2.0,1.0,460.0,5,398,55800.0,0.0,983.0,0,6,2014.0,19123.0
7,0,0,65.0,0.0,0.0,4,0,23.0,1.0,8,0,4,146900.0,1.0,3.0,2.0,3900.0,4,250,29380.0,1463.0,1272.0,6,6,1925.0,19124.0
3,0,0,63.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,208400.0,1.0,3.0,2.0,1090.0,4,977,41680.0,882.0,1168.0,6,6,1923.0,19146.0
2,0,1,160.0,0.0,0.0,4,0,17.0,2.0,7,0,2,568400.0,2.0,3.0,3.0,5140.0,0,2996,113600.0,2827.0,1697.0,6,6,1925.0,19118.0
3,0,0,62.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,179300.0,1.0,3.0,2.0,1263.0,4,1872,35860.0,888.0,1022.0,1,6,1910.0,19134.0
7,0,1,100.0,80000.0,0.0,4,0,19.0,1.0,7,80000,4,245600.0,1.0,3.0,2.0,7351.0,0,594,49120.0,1912.0,1332.0,0,6,1964.0,19154.0
11,0,0,65.0,0.0,0.0,4,0,16.0,0.0,7,0,4,97600.0,1.0,3.0,2.0,1471.0,4,3133,19500.0,1013.0,1434.0,6,6,1915.0,19121.0
11,0,1,0.0,80000.0,0.0,4,0,0.0,1.0,7,80000,4,162600.0,2.0,2.0,1.0,1761.0,4,1987,21100.0,0.0,1664.0,0,6,1980.0,19115.0
4,0,0,93.0,0.0,0.0,4,0,16.0,1.0,7,0,4,215000.0,1.0,3.0,2.0,1331.0,4,783,43000.0,1625.0,1104.0,0,6,1950.0,19149.0
3,0,0,66.0,283000.0,0.0,4,0,18.0,0.0,7,0,4,388900.0,0.0,0.0,3.0,667.0,4,2296,77780.0,1185.0,1644.0,1,6,1920.0,19123.0
3,0,0,65.0,0.0,0.0,4,0,18.0,0.0,7,0,4,148800.0,1.0,3.0,2.0,3402.0,0,2665,29760.0,1170.0,1080.0,6,6,1925.0,19111.0
0,0,1,95.0,0.0,0.0,2,0,20.0,0.0,7,0,2,216400.0,1.0,3.0,2.0,874.0,4,1797,43280.0,1900.0,1440.0,1,6,1905.0,19144.0
2,0,0,67.0,0.0,0.0,4,0,15.0,0.0,7,0,4,73000.0,1.0,3.0,2.0,1368.0,4,1874,14600.0,1005.0,1314.0,6,6,1925.0,19139.0
11,0,0,64.0,0.0,0.0,4,0,16.0,0.0,7,0,4,133400.0,1.0,3.0,2.0,2127.0,4,977,26680.0,1039.0,884.0,6,6,1923.0,19146.0
2,0,0,175.0,280320.0,70080.0,4,1,86.0,0.0,11,0,4,350400.0,1.0,4.0,3.0,1312.0,4,2349,0.0,15005.0,2984.0,1,3,1900.0,19128.0
10,0,1,0.0,0.0,0.0,4,0,0.0,0.0,14,0,3,2686900.0,3.0,3.0,1.0,1137.0,4,2172,215000.0,0.0,3080.0,0,0,2009.0,19102.0
3,0,0,49.0,134500.0,0.0,4,0,15.0,0.0,7,0,4,215500.0,1.0,3.0,2.0,1174.0,4,954,43100.0,731.0,1050.0,6,6,1921.0,19147.0
5,0,0,74.0,80000.0,0.0,4,0,16.0,1.0,8,80000,4,108500.0,1.0,3.0,2.0,2389.0,4,986,21700.0,1171.0,1010.0,6,6,1930.0,19144.0
3,0,0,125.0,0.0,0.0,4,0,15.0,0.0,8,0,4,90200.0,1.0,3.0,2.0,213.0,4,2122,18040.0,1916.0,1366.0,6,6,1940.0,19132.0
11,0,0,54.0,0.0,0.0,5,0,35.0,0.0,7,0,4,86700.0,0.0,0.0,2.0,909.0,2,3176,17340.0,945.0,1728.0,6,6,1925.0,19131.0
11,0,0,0.0,80000.0,0.0,4,0,0.0,0.0,7,80000,4,183900.0,0.0,0.0,1.0,780.0,4,1999,27500.0,0.0,485.0,6,6,1870.0,19106.0
11,0,0,100.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,106500.0,1.0,3.0,1.0,2569.0,4,3188,21300.0,1550.0,1428.0,6,6,1925.0,19131.0
4,0,1,100.0,80000.0,0.0,4,0,30.0,1.0,7,80000,4,283900.0,2.0,3.0,2.0,2975.0,0,1665,56780.0,2877.0,1668.0,0,6,1980.0,19128.0
5,0,0,104.0,0.0,0.0,4,0,18.0,1.0,7,0,4,186700.0,1.0,3.0,2.0,1797.0,4,875,37340.0,1872.0,1296.0,0,6,1950.0,19149.0
3,0,0,65.0,0.0,0.0,4,0,14.0,0.0,7,0,4,105300.0,1.0,3.0,2.0,2073.0,4,458,21060.0,915.0,1060.0,6,6,1920.0,19124.0
3,0,0,100.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,273900.0,1.0,3.0,2.0,2276.0,4,23,54780.0,1633.0,1176.0,1,6,1939.0,19129.0
3,0,0,70.0,80000.0,0.0,4,1,28.0,0.0,7,80000,4,216200.0,1.0,3.0,2.0,3288.0,4,690,43240.0,1963.0,1250.0,1,6,1920.0,19137.0
11,0,0,95.0,80000.0,0.0,5,0,16.0,0.0,7,80000,4,118200.0,0.0,0.0,3.0,400.0,4,3113,23640.0,1517.0,2064.0,6,6,1915.0,19132.0
11,0,0,60.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,218800.0,1.0,3.0,2.0,1987.0,4,1404,43760.0,900.0,1230.0,6,6,1925.0,19148.0
7,0,0,102.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,260800.0,1.0,3.0,2.0,9713.0,4,1980,52160.0,2040.0,1360.0,6,6,1970.0,19154.0
11,0,0,53.0,0.0,0.0,3,0,17.0,0.0,7,0,3,21000.0,0.0,0.0,1.0,1026.0,4,337,5250.0,892.0,1226.0,6,6,2006.0,19104.0
11,2,0,70.0,223200.0,0.0,3,0,16.0,1.0,7,0,2,285100.0,2.0,4.0,3.0,1574.0,4,1755,57000.0,1120.0,2376.0,6,3,1930.0,19139.0
3,0,0,77.0,0.0,0.0,3,0,15.0,0.0,7,0,4,243900.0,0.0,0.0,3.0,720.0,4,1371,48780.0,1149.0,1566.0,6,4,1875.0,19125.0
2,0,0,79.0,0.0,0.0,4,0,15.0,0.0,8,0,4,130100.0,1.0,3.0,2.0,402.0,4,3051,26020.0,1161.0,1120.0,6,6,1925.0,19138.0
3,0,1,65.0,0.0,0.0,3,0,19.0,0.0,7,0,3,777300.0,2.0,3.0,3.0,887.0,4,2884,155460.0,1235.0,2187.0,6,6,1920.0,19130.0
3,0,0,100.0,92800.0,0.0,4,0,25.0,0.0,11,0,4,181300.0,1.0,3.0,2.0,995.0,4,2568,36260.0,2500.0,1354.0,0,6,1925.0,19119.0
0,0,1,90.0,80000.0,0.0,3,0,17.0,1.0,7,80000,3,645000.0,2.0,3.0,3.0,609.0,0,1224,129000.0,1403.0,2684.0,0,6,2007.0,19123.0
0,0,1,64.0,0.0,0.0,3,0,17.0,0.0,7,0,3,764600.0,4.0,4.0,3.0,468.0,4,3124,152920.0,1056.0,2871.0,0,6,1915.0,19146.0
2,0,0,100.0,80000.0,0.0,3,0,149.0,0.0,11,80000,4,482300.0,1.0,0.0,2.0,420.0,4,1520,96460.0,14900.0,3946.0,1,6,1900.0,19127.0
7,0,0,54.0,0.0,0.0,4,0,16.0,1.0,7,0,4,130300.0,1.0,3.0,2.0,2081.0,4,1552,26060.0,869.0,970.0,1,6,1950.0,19149.0
6,1,0,104.0,0.0,0.0,4,0,26.0,2.0,7,0,4,187700.0,2.0,4.0,2.0,1630.0,4,1279,29800.0,2723.0,1714.0,0,6,1950.0,19149.0
